x,y,z
4.85536,1.60311,-0.772988
5.03375,1.42544,-0.791801
5.10594,1.34486,-0.799484
5.13418,1.31867,-0.802776
5.15751,1.29098,-0.805285
5.18644,1.26445,-0.808734
5.33584,1.12867,-0.827077
5.34944,1.0973,-0.828174
5.37738,1.06869,-0.831623
5.09783,-0.408342,-0.773145
5.08342,-0.438594,-0.771263
5.08358,-0.47005,-0.771734
3.49626,-3.54057,-0.751196
3.4724,-3.55984,-0.750725
3.45803,-3.5889,-0.75245
3.89353,2.73679,-0.774624
3.91592,2.71678,-0.775803
3.92276,2.68602,-0.773781
4.11405,2.35902,-0.771759
4.12845,2.33373,-0.771759
4.14269,2.30835,-0.771759
4.16283,2.28621,-0.772939
4.19324,2.26955,-0.77614
4.20448,2.24238,-0.775635
4.22776,2.22159,-0.777488
4.25356,2.20195,-0.779847
4.2626,2.17357,-0.779004
4.28467,2.1518,-0.780689
4.29956,2.12634,-0.781026
4.32227,2.10467,-0.78288
4.33777,2.07939,-0.783385
4.35134,2.05316,-0.783554
4.37101,2.02974,-0.784901
4.38159,2.00206,-0.784564
4.40008,1.97797,-0.785744
4.66892,1.76332,-0.814219
4.68334,1.73602,-0.814893
4.70039,1.70961,-0.816072
4.72193,1.68471,-0.818094
4.74521,1.66027,-0.820453
5.13114,1.28041,-0.865102
2.54599,3.8062,-0.798894
3.29093,3.05405,-0.782514
3.69506,2.66796,-0.794934
3.74597,2.60118,-0.795474
3.7651,2.58037,-0.796194
3.78331,2.55887,-0.796734
3.85987,2.47481,-0.799974
4.10334,2.25576,-0.817794
4.12489,2.23475,-0.819414
4.14807,2.2145,-0.821395
4.22841,2.12573,-0.826975
4.24931,2.10367,-0.828595
4.2754,2.08402,-0.831295
4.29254,2.05987,-0.832195
4.31133,2.03644,-0.833455
4.34426,2.01948,-0.837595
4.36551,1.99688,-0.839395
4.38486,1.97328,-0.840835
4.64998,1.72575,-0.868556
4.6688,1.70022,-0.870176
3.42699,2.84292,-0.883463
3.44361,2.82122,-0.88326
3.46086,2.80003,-0.88326
3.48027,2.78058,-0.883869
3.50111,2.7622,-0.884884
3.52494,2.74609,-0.88671
3.54794,2.72918,-0.888334
3.56773,2.70973,-0.889146
3.58429,2.68779,-0.889146
3.60701,2.6704,-0.890769
3.61226,2.64013,-0.887928
3.71822,2.47988,-0.886913
3.73255,2.45648,-0.88671
3.92,2.28019,-0.900511
3.07107,2.99198,-0.904605
3.26134,2.80887,-0.908261
3.27925,2.78944,-0.908477
3.30005,2.77241,-0.909552
1.88605,1.68698,-0.609467
1.89781,1.67666,-0.609965
1.88982,1.64907,-0.603747
1.87712,1.69686,-0.640908
1.89325,1.69046,-0.642988
1.90431,1.67945,-0.643248
1.90585,1.66012,-0.640128
1.89269,1.69234,-0.673997
1.89799,1.67623,-0.6721
1.91332,1.66898,-0.673997
1.98041,1.70621,-0.69513
1.90894,1.72506,-0.714976
1.88229,1.68007,-0.70032
1.89328,1.66913,-0.700602
1.91217,1.66504,-0.703984
2.08087,1.78974,-0.765425
1.88513,1.70591,-0.736764
1.87631,1.67711,-0.728865
1.88298,1.6624,-0.727403
1.89315,1.65081,-0.727403
1.90976,1.64478,-0.730035
1.89521,1.73389,-0.776601
1.87614,1.69538,-0.76386
1.86945,1.6686,-0.756579
1.87822,1.65584,-0.755972
1.88907,1.64491,-0.756276
1.95329,1.67991,-0.779028
1.07999,-1.73499,-0.609446
1.04188,-1.69694,-0.592761
1.03046,-1.70167,-0.592154
1.02049,-1.70878,-0.592457
1.87533,1.71689,-0.798974
1.86399,1.68561,-0.789245
1.86368,1.66466,-0.784538
1.87243,1.65193,-0.78391
1.88325,1.64104,-0.784224
1.89328,1.62945,-0.784224
1.98501,1.68728,-0.819686
1.03991,-1.66871,-0.608481
1.04009,-1.69205,-0.615071
1.02821,-1.69596,-0.61413
1.01876,-1.70387,-0.614758
1.01455,-1.72072,-0.618837
1.90728,1.74494,-0.844988
1.86744,1.68752,-0.82163
1.86929,1.66846,-0.817737
1.87949,1.65696,-0.817737
1.89034,1.64602,-0.818062
1.92693,1.65722,-0.830065
1.05615,-1.69673,-0.643852
1.03085,-1.67901,-0.63412
1.022,-1.68773,-0.635093
1.01309,-1.6964,-0.636066
1.04878,-1.78081,-0.66721
1.08514,-1.71775,-0.679305
1.05016,-1.68518,-0.662916
1.03191,-1.67874,-0.657565
1.02159,-1.68504,-0.657565
1.01268,-1.69371,-0.658568
1.01806,-1.72668,-0.669606
2.15847,1.41916,-0.906933
2.16635,1.40538,-0.906589
2.17336,1.39104,-0.905899
2.18582,1.38019,-0.907623
2.19584,1.36775,-0.908313
1.09684,-1.73751,-0.712807
1.09658,-1.76093,-0.720048
1.01741,-1.65649,-0.67212
1.01452,-1.67474,-0.677292
1.03411,-1.73088,-0.69867
2.15025,-0.612858,-0.832982
