x,y,z
4.08939,3.79623,-0.572198
4.51461,3.43247,-0.582198
6.10054,2.18038,-0.670457
6.126,2.14718,-0.67187
6.17761,2.12279,-0.676326
6.45022,2.08452,-0.703282
6.50649,2.05869,-0.708282
6.58262,2.03843,-0.715564
6.66351,2.01875,-0.72339
1.80527,-5.15034,-0.558829
1.77202,-5.15662,-0.558285
2.01001,4.84269,-0.601046
2.04007,4.83118,-0.601167
2.26231,4.28799,-0.552887
2.31575,4.32479,-0.559905
2.35172,4.32794,-0.562325
2.38302,4.32213,-0.563535
2.8169,4.50214,-0.609274
3.76303,3.32252,-0.57382
5.14284,2.50559,-0.659249
5.17691,2.483,-0.66179
5.4883,2.30839,-0.687684
5.50695,2.27657,-0.688289
5.53093,2.24685,-0.68962
5.7766,2.18311,-0.714668
5.84294,2.16731,-0.721565
5.88597,2.14229,-0.725437
6.14315,2.10872,-0.753631
1.79027,-5.11364,-0.622343
1.74435,-5.08228,-0.616897
2.26913,4.43817,-0.629449
2.29404,4.41977,-0.628785
2.2786,4.32494,-0.616569
2.37333,4.07071,-0.592935
2.40017,4.00302,-0.586961
2.40872,3.96197,-0.582845
3.3063,3.60211,-0.616702
3.24977,3.32949,-0.584969
4.92209,2.36402,-0.693181
4.95353,2.34182,-0.695704
4.97589,2.31515,-0.696899
5.03957,2.30726,-0.704201
5.10514,2.29949,-0.711769
5.33085,2.24545,-0.736598
5.39123,2.23203,-0.74337
5.52222,2.20727,-0.758374
1.78807,-5.09841,-0.68548
1.7545,-5.10273,-0.68455
2.89277,3.56379,-0.6344
2.92679,3.51661,-0.632225
2.95851,3.5107,-0.634545
3.22397,3.29912,-0.637736
3.23302,3.26802,-0.635416
3.23481,3.22993,-0.631644
4.45641,2.44855,-0.706924
4.46352,2.41692,-0.705618
4.50881,2.40579,-0.710695
4.68407,2.35352,-0.729986
4.79976,2.33835,-0.744201
4.95683,2.303,-0.762767
5.00326,2.28735,-0.767989
1.81604,-5.08695,-0.753339
1.78773,-5.1064,-0.754644
1.75637,-5.11728,-0.754644
3.96098,2.54157,-0.708395
4.00237,2.53359,-0.713255
4.01617,2.50794,-0.712942
4.08362,2.51536,-0.722662
4.11754,2.50154,-0.726111
4.14298,2.48231,-0.727992
4.38211,2.41097,-0.755272
4.43242,2.40333,-0.7617
4.47932,2.39331,-0.767501
4.67169,2.35057,-0.791488
3.77878,0.921375,-0.578739
3.79398,0.900451,-0.580306
2.33651,3.35434,-0.659882
3.62867,2.61764,-0.72593
3.64707,2.59704,-0.726436
3.67181,2.58086,-0.728289
3.79389,2.5299,-0.740589
3.83322,2.5223,-0.745475
3.87342,2.51484,-0.75053
3.91368,2.50698,-0.755584
4.52052,2.34023,-0.831236
4.56552,2.32812,-0.837133
3.80089,0.948155,-0.630734
3.78174,0.918758,-0.626353
3.78922,0.89599,-0.62669
3.19579,-1.71227,-0.580861
3.16964,-1.72338,-0.577828
1.92371,3.39197,-0.674511
3.35928,2.61893,-0.740393
3.3862,2.60667,-0.742913
3.41388,2.59477,-0.745613
3.55549,2.56721,-0.763433
3.5936,2.56133,-0.768473
3.62776,2.55224,-0.772613
3.76948,2.51596,-0.790254
3.80868,2.50847,-0.795474
3.84709,2.50006,-0.800514
3.7707,0.942559,-0.672171
3.76781,0.917312,-0.670551
3.76954,0.893269,-0.669831
3.84013,0.88514,-0.682071
3.19013,-1.70713,-0.62303
3.17095,-1.72197,-0.62123
3.17411,-1.74899,-0.62411
2.84348,2.73537,-0.731972
2.88297,2.73951,-0.738111
2.89472,2.71707,-0.736768
2.99858,2.67923,-0.746743
3.08531,2.65625,-0.756527
3.14848,2.64407,-0.764392
3.33888,2.6006,-0.787988
3.37033,2.59203,-0.791825
3.40258,2.58377,-0.795854
3.43093,2.57227,-0.798923
3.45927,2.56051,-0.801992
3.49551,2.5543,-0.80698
3.65712,2.53714,-0.830768
3.69286,2.52852,-0.835564
3.72538,2.51736,-0.839592
3.74733,0.934778,-0.715666
3.74537,0.909911,-0.714131
3.75566,0.888044,-0.71509
3.78208,0.869828,-0.719311
2.45082,2.80149,-0.732056
2.46797,2.7864,-0.732056
2.48436,2.77048,-0.731853
2.50461,2.7588,-0.732868
2.52878,2.75131,-0.735101
2.55495,2.74578,-0.737942
2.58384,2.74288,-0.741595
2.61481,2.74185,-0.745857
2.64179,2.73632,-0.748902
2.80564,2.69969,-0.767574
2.83138,2.69119,-0.770212
2.85569,2.68114,-0.772445
2.88142,2.67222,-0.775083
2.90932,2.66507,-0.778331
2.93796,2.65834,-0.781781
3.07281,2.64613,-0.801062
3.10167,2.63801,-0.804512
3.12979,2.629,-0.80776
3.15943,2.621,-0.811413
3.18682,2.61087,-0.814457
3.41742,2.56267,-0.845916
3.44567,2.55098,-0.849163
3.48181,2.54481,-0.85444
3.76247,0.939116,-0.764327
3.75294,0.912313,-0.761079
3.75561,0.888592,-0.76047
3.76863,0.867287,-0.762094
3.22428,-1.72685,-0.718661
3.22136,-1.75081,-0.720488
3.50639,-1.96188,-0.79335
2.12166,2.89271,-0.750395
2.13413,2.87258,-0.74846
2.14995,2.85709,-0.747815
2.17632,2.8555,-0.751041
2.20752,2.85988,-0.755987
2.22623,2.84782,-0.756418
2.24911,2.841,-0.758353
2.26894,2.83019,-0.759214
2.2875,2.81774,-0.759644
2.3066,2.80591,-0.760289
2.32565,2.79396,-0.760934
2.34527,2.78262,-0.761795
2.368,2.77487,-0.76373
2.39009,2.7662,-0.765451
2.41344,2.75883,-0.767602
2.43939,2.75421,-0.770613
2.46471,2.74865,-0.773409
2.49138,2.74432,-0.776635
2.51676,2.73833,-0.779431
2.54149,2.73142,-0.782012
2.56757,2.72573,-0.785023
2.59301,2.71911,-0.787819
2.6171,2.71088,-0.790185
2.64392,2.70525,-0.793411
2.67283,2.70148,-0.797282
2.79531,2.68994,-0.814703
2.82804,2.68822,-0.81965
2.85871,2.68419,-0.823952
2.88372,2.67457,-0.826532
2.90944,2.6654,-0.829328
2.93442,2.65537,-0.831909
3.17144,2.59858,-0.863311
3.19871,2.58829,-0.866537
3.22369,2.57593,-0.869118
3.24633,2.56155,-0.871053
3.86067,1.01429,-0.839437
3.73734,0.932971,-0.808681
3.19518,-1.68609,-0.755987
3.17099,-1.69829,-0.752546
3.16137,-1.71818,-0.752761
3.15248,-1.73849,-0.753191
3.2969,-1.84453,-0.792335
1.79055,2.94191,-0.759057
1.81164,2.93584,-0.760413
1.82652,2.91972,-0.759057
1.8444,2.90845,-0.759057
1.87011,2.90937,-0.762446
1.88474,2.89295,-0.761091
1.90728,2.88864,-0.763124
1.9266,2.87932,-0.763802
1.94587,2.86986,-0.76448
1.96675,2.86268,-0.765836
1.98651,2.85376,-0.76674
2.00791,2.84709,-0.768322
2.03044,2.84185,-0.770355
2.05127,2.83407,-0.771711
2.07495,2.83007,-0.774197
2.09983,2.82745,-0.777135
2.12417,2.82385,-0.779846
2.14677,2.81774,-0.78188
2.16937,2.81146,-0.783914
2.19198,2.805,-0.785947
2.21641,2.80066,-0.788659
2.24269,2.79841,-0.792049
2.2678,2.79443,-0.794986
2.29109,2.78799,-0.797246
2.31376,2.78062,-0.79928
2.33643,2.77307,-0.801313
2.35846,2.76461,-0.803121
2.38302,2.75893,-0.805833
2.48275,2.73568,-0.817131
2.50805,2.72972,-0.820069
2.53405,2.72427,-0.823233
2.56073,2.7193,-0.826622
2.58611,2.71271,-0.82956
2.61015,2.7045,-0.832046
2.63827,2.70027,-0.835887
2.66301,2.69234,-0.838599
2.68844,2.6849,-0.841536
2.71665,2.67998,-0.845378
2.74281,2.67278,-0.848541
2.90434,2.62884,-0.868879
2.9255,2.61552,-0.870461
2.96851,2.62137,-0.878822
2.99922,2.61591,-0.883341
3.17885,-1.67679,-0.793856
3.16421,-1.69396,-0.792727
3.15376,-1.71334,-0.792727
3.14745,-1.73501,-0.793856
1.22793,3.06295,-0.768055
1.24706,3.05626,-0.768293
1.27957,3.02909,-0.765201
1.29391,3.01136,-0.762585
1.31081,2.99981,-0.761633
1.33235,2.99881,-0.763536
1.34753,2.9835,-0.761633
1.365,2.97341,-0.761158
1.7991,2.87465,-0.790414
1.82087,2.87012,-0.792317
1.84212,2.86461,-0.793982
1.8639,2.85977,-0.795884
1.8873,2.85719,-0.798501
1.9075,2.8496,-0.79969
1.92931,2.84427,-0.801593
1.94947,2.83638,-0.802782
1.97128,2.83074,-0.804685
1.99309,2.82495,-0.806588
2.01716,2.82215,-0.809442
2.04127,2.81916,-0.812296
2.06657,2.81755,-0.815626
2.08787,2.81028,-0.817291
2.10974,2.80362,-0.819194
2.13161,2.79681,-0.821097
2.15526,2.79214,-0.823713
2.17833,2.78651,-0.826092
2.20503,2.78528,-0.829898
2.22997,2.78155,-0.83299
2.25618,2.77913,-0.836558
2.61811,2.67883,-0.877231
2.64133,2.66962,-0.87961
2.66247,2.65817,-0.881275
2.67735,2.64041,-0.880799
2.69419,2.62462,-0.881037
1.06117,3.01966,-0.781561
1.07903,3.01127,-0.781063
1.09649,3.00186,-0.780317
1.1159,2.9978,-0.781063
1.78637,2.85667,-0.824833
1.8075,2.85138,-0.826573
1.8281,2.84512,-0.828066
1.84975,2.84034,-0.830055
1.87088,2.8346,-0.831796
1.89093,2.82709,-0.833039
1.91368,2.82345,-0.835526
1.94523,2.83241,-0.841992
1.96036,2.81725,-0.840997
1.43104,2.92311,-0.835907
1.45239,2.92119,-0.837987
1.47202,2.91567,-0.839027
1.49253,2.91174,-0.840587
1.51304,2.90767,-0.842147
1.53356,2.90346,-0.843707
1.56092,2.91187,-0.849167
1.57968,2.90393,-0.849687
1.60073,2.9001,-0.851507
1.62274,2.89781,-0.853847
1.64192,2.89032,-0.854627
1.65817,2.87768,-0.853847
1.42667,2.91833,-0.873677
1.44711,2.9147,-0.875303
1.46671,2.9092,-0.876387
1.48628,2.90357,-0.87747
1.5054,2.89696,-0.878283
1.5245,2.89022,-0.879096
1.54584,2.8876,-0.881263
1.56812,2.88652,-0.883973
1.59092,2.88612,-0.886953
1.61471,2.88722,-0.890475
1.63477,2.88145,-0.89183
1.65434,2.8747,-0.892914
1.6734,2.86699,-0.893727
1.69145,2.85749,-0.893997
1.70846,2.84624,-0.893727
1.72589,2.8357,-0.893727
1.74326,2.82506,-0.893727
0.970196,2.98429,-0.880979
0.9903,2.98375,-0.88267
1.01136,2.9858,-0.885207
1.1998,2.93593,-0.890844
1.22147,2.93737,-0.893662
1.24283,2.93777,-0.896199
1.26197,2.93274,-0.897044
1.27956,2.92406,-0.896762
1.29903,2.91966,-0.89789
1.31613,2.90989,-0.897326
1.33396,2.90175,-0.897326
1.58109,2.82224,-0.909445
0.791483,-2.26648,-0.897508
0.778165,-2.27306,-0.898237
