x,y,z
5.53947,10.353,-0.818756
5.58909,10.2934,-0.816647
5.6329,10.224,-0.813739
4.74871,9.00864,-0.824784
4.84761,9.06104,-0.83263
4.97301,9.15985,-0.845033
5.05989,9.18502,-0.850433
5.2202,9.33994,-0.868489
6.16363,-3.74897,-0.573351
6.14051,-3.78672,-0.573351
6.10787,-3.81852,-0.572422
4.19182,8.57502,-0.893108
4.2864,8.63383,-0.902329
6.11953,-3.77634,-0.663557
2.71716,-5.57689,-0.567272
2.76446,-5.58191,-0.643175
2.72101,-5.58001,-0.640892
2.68844,-5.60018,-0.641327
2.20221,7.24264,-0.884677
2.25279,7.24889,-0.887218
2.30383,7.25575,-0.889881
2.36024,7.27831,-0.8946
2.42326,7.31929,-0.901739
2.48241,7.3466,-0.907184
4.2897,-1.04727,-0.553236
4.30242,-1.07839,-0.555891
2.63378,-3.69256,-0.569301
2.6088,-3.70541,-0.56877
4.31202,-1.02751,-0.611338
4.27103,-1.04549,-0.606116
4.27605,-1.07457,-0.607857
2.60056,-3.65067,-0.61859
2.5525,-3.63014,-0.612063
4.28088,-1.01732,-0.659793
4.25537,-1.03889,-0.656658
4.25562,-1.06666,-0.657755
2.59352,-3.6361,-0.670298
2.57969,-3.66406,-0.672649
4.26307,-1.01664,-0.710261
4.24718,-1.04044,-0.708576
4.26175,-1.07176,-0.712283
4.37823,-1.12963,-0.734018
2.61764,-3.67597,-0.732501
2.5956,-3.69277,-0.73267
2.61055,-3.76288,-0.743959
4.23917,-1.0641,-0.760733
4.31924,-1.11243,-0.777114
1.25801,-2.16329,-0.572776
1.24858,-2.17771,-0.574679
1.25242,-2.21576,-0.583242
1.26689,-2.17589,-0.606234
1.24484,-2.1685,-0.601758
1.24009,-2.19127,-0.606234
1.19879,-2.14893,-0.591561
1.3053,-2.21494,-0.651828
1.26159,-2.17116,-0.635708
1.24776,-2.17802,-0.635448
1.23437,-2.18564,-0.635448
1.2938,-2.32391,-0.675748
1.29155,-2.18814,-0.674539
1.25099,-2.14943,-0.659366
1.23778,-2.15707,-0.659366
1.22357,-2.16295,-0.658825
1.21778,-2.18387,-0.66316
1.99368,0.751466,-0.585048
1.99826,0.739219,-0.585048
2.07489,0.753172,-0.607595
1.25998,-2.16926,-0.696093
1.27003,-2.21774,-0.709903
1.97649,0.760719,-0.606877
1.97844,0.747564,-0.605999
1.98209,0.735078,-0.605706
1.99555,0.72617,-0.608632
1.27416,-2.19013,-0.734131
1.25261,-2.1838,-0.729158
1.95414,0.750264,-0.625221
1.96673,0.741289,-0.627951
1.97124,0.729207,-0.627951
1.97299,0.716121,-0.627041
2.23583,0.796189,-0.714411
1.42564,-2.32117,-0.82605
1.37826,-2.27528,-0.805725
1.3276,-2.22236,-0.782972
1.28394,-2.21048,-0.772658
1.24666,-2.17698,-0.757489
1.30865,-2.38582,-0.82514
1.96286,0.754694,-0.653672
1.97367,0.744981,-0.655869
1.97731,0.732527,-0.655555
1.97998,0.719733,-0.654927
1.9781,0.705339,-0.652731
1.27391,-2.16081,-0.787676
1.25394,-2.15709,-0.783283
1.23833,-2.16062,-0.781713
1.22504,-2.16818,-0.781713
1.22049,-2.19142,-0.787676
1.24311,-2.26463,-0.812468
2.02081,0.790167,-0.702571
1.985,0.762135,-0.687648
1.97902,0.745932,-0.683755
1.98356,0.733774,-0.683755
1.98981,0.722236,-0.684404
1.99331,0.709696,-0.684079
1.32068,-2.18031,-0.83266
1.20763,-2.20184,-0.819684
1.95775,0.766553,-0.70439
1.95538,0.751822,-0.701714
1.95908,0.739477,-0.70138
1.96535,0.728097,-0.702049
1.97155,0.716667,-0.702718
1.97768,0.705189,-0.703387
1.19764,-2.18176,-0.841521
2.00657,0.799225,-0.751426
1.94326,0.760187,-0.724531
1.94877,0.748586,-0.724875
1.94805,0.734625,-0.722807
1.95253,0.722658,-0.722807
1.95428,0.709701,-0.721772
1.96567,0.70022,-0.724531
1.86134,0.702974,-0.712831
1.94189,0.719795,-0.743697
1.94627,0.707867,-0.743697
1.95498,0.697481,-0.745471
2.08102,0.728057,-0.79443
1.97305,0.716145,-0.779393
