x,y,z
14.4241,2.95516,-0.675441
14.4116,2.86057,-0.673943
14.4446,2.7751,-0.674716
14.4761,2.68916,-0.675441
14.5051,2.5108,-0.675296
14.5379,2.42471,-0.676166
14.6018,2.34338,-0.678583
14.6396,2.2574,-0.679742
14.673,2.17045,-0.680709
14.7008,2.08248,-0.681434
14.7104,1.99184,-0.681289
14.7184,1.90103,-0.681096
14.7466,1.81275,-0.681917
14.7783,1.72467,-0.682932
14.8005,1.63528,-0.683512
14.8073,1.54412,-0.683367
14.8045,1.45206,-0.682787
14.8102,1.36092,-0.682642
14.8272,1.27079,-0.683077
14.8317,1.17955,-0.682932
14.8198,1.08714,-0.682014
14.8072,0.994909,-0.681096
14.7971,0.90306,-0.680322
14.7675,0.810331,-0.678631
14.8926,-0.00603118,-0.683609
15.2758,-0.099889,-0.702166
12.3449,-0.763641,-0.561487
12.4893,-4.04683,-0.598264
2.32212,10.331,-0.601232
2.43995,10.2649,-0.598945
2.49294,10.209,-0.596417
5.16012,9.3708,-0.607791
5.25286,7.55337,-0.517525
5.27956,7.49325,-0.515479
5.32775,7.46397,-0.515719
5.36234,7.41577,-0.514576
5.39004,7.35857,-0.512771
11.2727,3.79828,-0.680004
11.3849,3.75845,-0.685661
11.4923,3.71585,-0.691016
11.6196,3.6784,-0.697636
11.7258,3.63303,-0.702932
11.8004,3.57694,-0.706241
11.8537,3.51383,-0.708227
11.9642,3.46686,-0.713824
11.9843,3.39311,-0.713763
12.0001,3.31818,-0.713463
12.0174,3.24371,-0.713282
12.1027,3.1872,-0.717374
12.1781,3.12727,-0.720864
12.2164,3.05734,-0.722068
12.2543,2.98705,-0.723271
12.3025,2.91894,-0.725137
12.3718,2.8553,-0.728326
12.4134,2.78479,-0.729831
12.4546,2.71389,-0.731335
12.5013,2.64382,-0.733201
12.5496,2.57368,-0.735187
12.6082,2.50518,-0.737834
12.6518,2.43324,-0.73958
10.3286,1.85538,-0.595515
12.3775,-0.686808,-0.710213
12.3402,-0.760714,-0.708227
10.2258,-2.96767,-0.604782
5.81784,-8.71083,-0.594371
5.76373,-8.74553,-0.594311
2.87975,8.35836,-0.607225
3.0164,8.41816,-0.614642
8.37522,5.08492,-0.677033
10.088,2.65416,-0.723207
10.1051,2.59246,-0.72328
10.1169,2.52944,-0.722989
10.1216,2.46472,-0.722189
10.1268,2.33472,-0.720371
10.1409,2.27254,-0.720371
10.143,2.20773,-0.719499
10.1387,2.14174,-0.71819
10.1312,2.07528,-0.716663
10.0266,1.54571,-0.702338
10.0142,1.48095,-0.700738
10.0478,1.42297,-0.702556
10.1413,1.37281,-0.708809
10.3098,1.33127,-0.720589
10.4999,1.29039,-0.733969
10.6186,1.23889,-0.742113
10.7618,1.18873,-0.752075
8.28852,0.454306,-0.567886
2.83176,-6.9665,-0.510949
8.7508,1.84917,-0.719823
8.79127,1.80144,-0.722354
8.85298,1.75755,-0.726742
8.96243,1.72219,-0.735263
9.04924,1.68136,-0.741844
8.28587,0.454989,-0.665149
8.25567,0.402539,-0.662365
6.7472,-1.95927,-0.557404
2.8345,-6.97087,-0.599675
7.63333,2.1576,-0.735868
7.64163,2.1094,-0.735383
7.67845,2.06895,-0.737809
7.75742,2.03926,-0.744507
7.85366,2.01314,-0.752951
7.97594,1.99243,-0.764016
8.05958,1.96087,-0.771199
8.25655,0.501937,-0.768966
8.23562,0.44996,-0.766637
8.27004,0.400965,-0.769743
6.67662,-1.94102,-0.640359
6.73522,2.40717,-0.744151
6.76019,2.36942,-0.745346
6.81784,2.34275,-0.750346
6.88296,2.318,-0.756216
6.94898,2.29285,-0.762194
7.04427,2.27646,-0.771542
7.10265,2.24728,-0.77665
7.23625,2.19223,-0.788824
7.31914,2.1684,-0.796758
6.72113,-1.90706,-0.725999
6.70644,-1.94743,-0.725673
6.67435,-1.9826,-0.72339
1.97419,6.63848,-0.806146
6.2185,2.48197,-0.778074
6.29183,2.4666,-0.785697
6.37169,2.45292,-0.794167
6.43676,2.43274,-0.800701
6.49903,2.41081,-0.806872
6.55753,2.38685,-0.812559
5.40317,0.899466,-0.629603
5.20008,2.86091,-0.75678
5.22102,2.83084,-0.757311
5.25053,2.80529,-0.75917
5.27641,2.77764,-0.760498
5.33207,2.76529,-0.76634
5.39131,2.75416,-0.772713
5.68224,2.64373,-0.80126
5.73711,2.62655,-0.806969
5.80011,2.61247,-0.813874
5.85772,2.59529,-0.819981
5.90988,2.57514,-0.825292
5.9693,2.55756,-0.831666
5.40356,0.936669,-0.696368
5.39846,0.901701,-0.694907
5.41857,0.870918,-0.696899
4.61257,3.07729,-0.774371
4.6475,3.01883,-0.773936
4.73082,2.95059,-0.778867
4.77074,2.93499,-0.782638
4.81319,2.92055,-0.786845
4.96236,2.84686,-0.800189
5.25205,2.76131,-0.831374
5.39858,0.93278,-0.764653
5.40225,0.899312,-0.764362
5.3891,0.863171,-0.761607
3.80354,3.40393,-0.771577
3.83102,3.38642,-0.772988
3.92245,3.25847,-0.770793
3.94085,3.23309,-0.77048
4.01262,3.2104,-0.777064
4.03379,3.18694,-0.777378
5.39712,0.935553,-0.83084
5.39399,0.900955,-0.829428
5.39747,0.867528,-0.829115
5.40952,0.835448,-0.830212
3.07951,3.65306,-0.777825
3.17085,3.57934,-0.778499
3.19012,3.55688,-0.777825
3.66046,3.27096,-0.800234
3.69228,3.25888,-0.80293
3.7241,3.24653,-0.805626
4.12552,3.09331,-0.842525
4.16422,3.0826,-0.846737
4.20216,3.07096,-0.850781
4.56033,2.96106,-0.890544
4.58588,2.93781,-0.892061
4.62132,2.92068,-0.895599
2.92846,3.47681,-0.792774
2.96314,3.47449,-0.796554
2.98826,3.46071,-0.797634
3.01786,3.45194,-0.799974
3.04029,3.43483,-0.800334
3.06656,3.42197,-0.801774
4.03554,3.10643,-0.892856
4.07254,3.0953,-0.896996
4.1127,3.08619,-0.901856
4.15053,3.07495,-0.906177
4.18282,3.05929,-0.909237
1.59965,3.91927,-0.78818
2.24633,3.68832,-0.80487
2.26995,3.67613,-0.805254
3.56855,3.2284,-0.901364
1.29959,3.92283,-0.817096
2.92573,0.983851,-0.600336
2.59244,-1.64458,-0.596886
2.56912,-1.65198,-0.593639
2.56714,-1.67306,-0.595668
2.34197,3.5938,-0.905035
2.3672,3.58425,-0.906326
2.39241,3.57453,-0.907616
2.41923,3.56706,-0.909552
2.88151,0.988466,-0.631243
2.87919,0.967963,-0.629308
2.8962,0.953949,-0.631889
2.58712,-1.64146,-0.635115
2.57207,-1.65414,-0.633824
2.56596,-1.67255,-0.6349
2.87499,0.987029,-0.665279
2.88007,0.96906,-0.665053
2.88318,0.950455,-0.664375
2.94088,0.9495,-0.677029
2.56872,-1.6289,-0.665731
2.55704,-1.64358,-0.665279
2.54446,-1.65764,-0.664601
2.87363,1.00551,-0.705499
2.86872,0.984074,-0.702645
2.87654,0.967073,-0.703121
2.88242,0.949404,-0.703121
2.89189,0.932894,-0.704072
2.58054,-1.63729,-0.708354
2.59251,-1.66727,-0.714776
2.8689,1.00522,-0.740278
2.86585,0.984449,-0.737791
2.86633,0.964993,-0.736299
2.87035,0.946781,-0.735802
2.87795,0.929746,-0.736299
2.65097,-1.68042,-0.765644
2.6292,-1.68933,-0.762163
2.64719,-1.72393,-0.770867
3.04475,1.08529,-0.829927
2.84629,0.994824,-0.771427
2.85142,0.977027,-0.771167
2.85279,0.957974,-0.769867
2.85953,0.940754,-0.770127
2.87352,0.925858,-0.772467
2.69071,-1.66248,-0.811207
2.59042,-1.62261,-0.782607
2.54862,-1.6183,-0.772467
2.54026,-1.63495,-0.772987
2.52938,-1.64998,-0.772727
2.53935,-1.67877,-0.779227
2.86597,1.00363,-0.814071
2.87508,0.928266,-0.809736
2.56787,-1.60635,-0.811904
2.54008,-1.61074,-0.805943
2.5253,-1.62317,-0.804317
2.52739,-1.64652,-0.808381
2.83659,0.990876,-0.841804
2.85731,0.920081,-0.840958
2.25254,1.9617,-0.90978
2.11838,1.93933,-0.907872
