x,y,z
1.45414,4.0542,-0.592917
1.47423,4.03219,-0.590886
1.49549,4.01379,-0.589436
2.03901,3.86449,-0.602055
2.32207,4.09189,-0.651226
2.1305,3.18297,-0.523004
2.14388,3.16083,-0.521409
2.15427,3.13457,-0.519088
2.17912,3.12941,-0.520538
2.19657,3.11356,-0.520103
2.47387,3.20518,-0.55506
2.49349,3.18994,-0.55506
2.50504,3.16449,-0.553174
2.51946,3.14288,-0.552014
2.53558,3.12352,-0.551288
2.55532,3.10867,-0.551434
3.81893,3.12942,-0.685312
3.91097,3.04753,-0.688358
3.90137,3.00175,-0.683136
3.89372,2.95799,-0.67835
3.99647,2.99759,-0.69387
4.38297,2.92404,-0.733903
4.40083,2.89709,-0.733903
4.45336,2.89267,-0.739995
4.78093,2.86097,-0.778287
4.95807,2.8444,-0.799464
5.28825,2.82191,-0.840222
1.54151,3.99446,-0.64098
2.03793,3.92643,-0.663556
2.02929,3.85182,-0.652425
2.12899,3.8112,-0.654306
2.13184,3.1476,-0.564785
2.1472,3.12876,-0.563688
2.16297,3.11066,-0.562747
2.17917,3.09329,-0.561963
2.19639,3.07745,-0.561493
2.21002,3.05671,-0.560082
2.51259,3.17824,-0.60445
2.51785,3.14503,-0.600844
2.52964,3.12032,-0.598963
2.54184,3.09634,-0.597238
2.55574,3.07461,-0.595984
2.57583,3.06038,-0.596298
3.95994,2.97373,-0.747433
3.94954,2.9282,-0.741789
3.98178,2.91441,-0.744611
4.0116,2.8986,-0.746963
4.0478,2.88712,-0.750569
4.4506,2.85568,-0.800738
4.50392,2.85103,-0.807479
4.62771,2.85044,-0.824098
4.6831,2.84506,-0.831153
4.86525,2.83444,-0.85514
2.14228,3.11595,-0.607482
2.15573,3.09466,-0.605797
2.16957,3.07413,-0.604281
2.18552,3.05675,-0.603438
2.2025,3.04088,-0.602933
2.51735,3.13913,-0.64893
2.52352,3.10755,-0.645392
2.53378,3.08135,-0.643033
2.55137,3.06423,-0.642696
2.57267,3.05153,-0.64337
2.59518,3.04019,-0.644381
2.7615,2.93071,-0.649436
2.78556,2.92013,-0.650952
2.81232,2.91221,-0.653143
2.15083,3.13171,-0.656151
2.15371,3.09504,-0.650931
2.16642,3.07293,-0.648951
2.17209,3.04117,-0.64481
2.18148,3.01503,-0.64193
2.22262,3.03253,-0.648951
2.52555,3.11307,-0.694492
2.53586,3.08687,-0.691972
2.53211,3.04403,-0.685491
2.53743,3.01264,-0.681711
2.5482,2.98803,-0.679551
2.5517,2.95522,-0.675411
2.5659,2.93506,-0.674331
2.62038,2.96051,-0.684411
2.76188,2.93388,-0.698272
2.78119,2.9183,-0.698632
2.8086,2.91109,-0.701152
3.14743,2.92091,-0.746693
3.5307,2.85856,-0.792234
3.56508,2.85036,-0.796194
3.6103,2.85037,-0.802674
2.15876,3.09901,-0.698976
2.52804,2.99856,-0.727368
2.53365,2.96806,-0.723531
2.53578,2.93389,-0.718735
2.54275,2.90572,-0.715474
2.56703,2.89741,-0.717392
2.58673,2.88379,-0.717968
2.62614,2.89185,-0.724298
2.8029,2.90244,-0.749429
2.83231,2.89712,-0.75269
2.86867,2.89853,-0.75787
2.90168,2.89613,-0.76209
3.67601,2.82725,-0.867217
3.69016,2.80226,-0.86645
1.74072,3.25017,-0.72475
2.15393,2.93669,-0.715414
2.16081,2.90849,-0.711557
2.17626,2.89205,-0.710746
2.62375,2.89001,-0.769603
2.78585,2.8503,-0.786652
2.81913,2.84916,-0.79132
2.85457,2.84979,-0.796597
2.88804,2.84803,-0.801265
2.9216,2.84597,-0.805933
2.94959,2.83818,-0.808977
1.72623,3.13024,-0.747599
2.1332,2.90847,-0.754697
2.14577,2.88827,-0.752761
2.16052,2.87114,-0.751686
2.17277,2.85084,-0.74975
2.19917,2.84905,-0.752976
2.34595,2.88978,-0.780076
2.36798,2.88062,-0.781582
2.38998,2.87129,-0.783087
2.41447,2.86479,-0.785453
2.43454,2.85289,-0.786313
2.47178,2.86081,-0.792981
2.59899,2.86294,-0.811907
2.63038,2.86204,-0.816424
2.65787,2.85658,-0.81965
2.6874,2.85301,-0.823521
2.72237,2.85485,-0.829113
2.75069,2.84934,-0.832555
2.96886,2.82215,-0.86245
3.00818,2.82461,-0.869118
1.65474,3.04591,-0.764254
1.67387,3.03655,-0.76448
1.84099,2.94284,-0.765384
1.85796,2.92984,-0.764932
1.87696,2.92003,-0.765384
1.8975,2.91253,-0.766514
1.91856,2.90571,-0.76787
1.93852,2.89713,-0.768774
2.03093,2.87972,-0.777586
2.05309,2.87355,-0.779394
2.08154,2.87589,-0.783688
2.10664,2.87327,-0.786625
2.13352,2.87281,-0.790241
2.15931,2.87056,-0.793404
2.18397,2.86655,-0.796116
2.21104,2.86544,-0.799732
2.32183,2.86099,-0.814872
2.348,2.85722,-0.818035
2.37608,2.85549,-0.821877
2.40234,2.85128,-0.82504
2.43117,2.84983,-0.829108
2.46135,2.8496,-0.833627
1.56355,2.91922,-0.77091
1.58653,2.91896,-0.773526
1.60254,2.90577,-0.772575
1.62081,2.89673,-0.772812
1.64287,2.89433,-0.774953
1.66253,2.88756,-0.775905
1.79138,2.8623,-0.786846
1.81567,2.86192,-0.789938
1.83897,2.85971,-0.792554
1.8639,2.85977,-0.795884
2.01939,2.86226,-0.817767
2.04482,2.86088,-0.821097
2.06974,2.85851,-0.824189
2.0947,2.85594,-0.827281
2.12029,2.85395,-0.830611
2.13952,2.84321,-0.831325
2.17105,2.84858,-0.837033
2.1956,2.84443,-0.839888
2.27674,2.83992,-0.851305
2.46307,2.81559,-0.876042
2.48995,2.81134,-0.87961
1.23304,2.92213,-0.7741
1.42095,2.90792,-0.790762
1.44092,2.90349,-0.792006
1.45871,2.89459,-0.792006
1.476,2.88472,-0.791757
1.49412,2.87647,-0.792006
1.51355,2.87068,-0.793
1.5325,2.8639,-0.793746
1.55282,2.85955,-0.795238
1.57501,2.85845,-0.797725
1.93379,2.85312,-0.844728
1.95674,2.84918,-0.847215
1.98249,2.84904,-0.850945
2.22619,2.81402,-0.881037
2.25129,2.81014,-0.884269
1.12099,2.89551,-0.795607
1.13307,2.87421,-0.791447
1.40601,2.87193,-0.820567
1.42747,2.87103,-0.822907
1.45202,2.87601,-0.827067
1.47008,2.86791,-0.827327
1.49032,2.86398,-0.828887
1.51102,2.86076,-0.830707
1.66314,2.84577,-0.847087
1.68894,2.84964,-0.851507
1.92284,2.8326,-0.881407
1.9451,2.82791,-0.883747
1.97014,2.82702,-0.887387
1.04597,2.86207,-0.817051
1.06385,2.8565,-0.817322
1.08374,2.85621,-0.819219
1.10507,2.85939,-0.822199
1.12506,2.85882,-0.824096
1.1458,2.85991,-0.826534
1.22742,2.85834,-0.834933
1.24648,2.85429,-0.836017
1.26905,2.85802,-0.839539
1.29052,2.85895,-0.842249
1.31125,2.85798,-0.844416
1.33283,2.8586,-0.847125
1.65884,2.84205,-0.885598
1.68213,2.84176,-0.88885
1.70449,2.83963,-0.891559
1.72539,2.83488,-0.893456
1.74629,2.82997,-0.895352
0.956647,2.82973,-0.872794
0.992888,2.82229,-0.874257
0.920022,2.82977,-0.90614
0.940966,2.83493,-0.90978
0.992039,2.81443,-0.90887
1.00865,2.8065,-0.908263
1.16164,2.74567,-0.90796
0.88935,-1.50828,-0.579635
0.899492,-1.54712,-0.593348
0.892325,-1.55669,-0.59502
0.905002,-1.60153,-0.611074
0.916526,-1.53432,-0.614537
0.884678,-1.50192,-0.598331
0.883469,-1.52111,-0.604193
0.868982,-1.51755,-0.6004
0.867046,-1.53593,-0.605917
0.907634,-1.51733,-0.628748
0.890234,-1.50918,-0.622716
0.880957,-1.51462,-0.622716
0.869788,-1.51675,-0.621297
0.863684,-1.52775,-0.623781
0.98061,-1.61946,-0.698827
0.984514,-1.64862,-0.709399
0.890187,-1.51186,-0.644509
0.879022,-1.51407,-0.643051
0.867399,-1.5154,-0.641228
0.86908,-1.54015,-0.649977
0.809449,-2.18779,-0.870896
0.796009,-2.19271,-0.870896
0.766275,-2.19441,-0.867615
