x,y,z
6.25194,1.43978,-0.743951
6.26647,1.4027,-0.744677
6.28369,1.36612,-0.745766
6.29681,1.32856,-0.746371
6.31651,1.29229,-0.747823
6.33503,1.25563,-0.749154
6.34847,1.21786,-0.74988
6.36167,1.17997,-0.750606
6.37173,1.14144,-0.750969
6.49552,0.877713,-0.760891
6.50079,0.837841,-0.760891
6.5579,0.682063,-0.76561
6.57282,0.642876,-0.766941
6.58752,0.603532,-0.768272
6.64491,0.444675,-0.773718
6.6713,0.405343,-0.776622
6.68555,0.365053,-0.778074
6.70353,0.324795,-0.78001
6.71036,0.283868,-0.780615
6.72884,0.243301,-0.782672
6.74211,0.202369,-0.784124
6.7591,0.161378,-0.78606
6.77287,0.120133,-0.787633
6.79134,0.0787833,-0.789811
5.79713,-0.900458,-0.677036
5.81698,-0.940124,-0.680182
5.81991,-0.977276,-0.681271
4.92071,4.74108,-0.877075
4.91668,4.67936,-0.870967
4.92653,4.63146,-0.867515
5.87749,2.34924,-0.809625
5.89179,2.31313,-0.809625
5.90587,2.27694,-0.809625
5.91695,2.2396,-0.809227
5.93244,2.20395,-0.809492
5.94958,2.16886,-0.810023
6.40531,0.989165,-0.829939
6.42695,0.952167,-0.832064
6.42973,0.912297,-0.831666
5.81825,-0.900609,-0.750407
5.81555,-0.936765,-0.750805
5.8009,-0.970958,-0.74961
2.73142,-3.41386,-0.547394
2.72087,-3.44377,-0.549651
5.7077,2.52536,-0.876484
5.73125,2.49385,-0.877789
5.74736,2.45902,-0.877934
5.75048,2.41872,-0.876049
5.79164,2.35281,-0.877934
5.86223,2.13364,-0.876049
5.87428,2.0973,-0.875904
5.88611,2.06089,-0.875759
5.94809,1.92008,-0.877789
5.96448,1.88503,-0.878514
2.74373,-3.43356,-0.605826
2.72322,-3.4511,-0.605971
2.71008,-3.39268,-0.703353
2.67577,-3.39222,-0.699646
2.74407,-3.38926,-0.758933
2.71646,-3.39758,-0.756953
2.70349,-3.42422,-0.759293
2.6788,-3.43609,-0.758213
3.12587,0.902994,-0.596727
3.19746,0.902481,-0.610156
3.17218,0.938236,-0.646205
3.1299,0.90489,-0.635854
3.16178,0.893119,-0.641537
3.22065,0.974001,-0.701358
3.14135,0.928989,-0.681786
3.12354,0.902908,-0.676409
3.15909,0.89223,-0.683292
1.4964,3.80205,-0.907972
1.51934,3.79189,-0.907746
1.54552,3.78971,-0.909554
1.56874,3.78016,-0.909554
1.82012,3.66575,-0.909554
3.12863,0.925954,-0.717026
3.13051,0.905657,-0.716122
3.14257,0.888285,-0.717704
3.1536,0.870541,-0.71906
3.11216,0.941152,-0.756163
3.11601,0.921487,-0.755687
3.11694,0.900999,-0.754498
3.12802,0.883443,-0.755925
3.14555,0.867595,-0.759017
1.26736,3.46947,-0.908144
1.29031,3.46617,-0.909387
3.18753,0.96529,-0.814885
3.12745,0.926194,-0.797228
3.12098,0.903487,-0.793995
3.13019,0.885374,-0.79499
3.14397,0.868471,-0.797228
3.11298,0.919412,-0.833567
3.11578,0.899489,-0.832787
1.09825,3.18568,-0.907815
0.878464,-1.77936,-0.638986
0.834117,-1.63639,-0.610071
0.823216,-1.63979,-0.609402
0.813973,-1.6465,-0.610071
0.802619,-1.64892,-0.609068
1.00025,-1.9344,-0.757977
0.845928,-1.66121,-0.642811
0.816338,-1.62779,-0.62695
0.805919,-1.63192,-0.626606
0.795479,-1.63599,-0.626261
0.854008,-1.78389,-0.684533
0.918148,-1.77358,-0.715669
0.827856,-1.62341,-0.649325
0.818719,-1.63013,-0.650035
0.807872,-1.63344,-0.649325
0.798244,-1.63921,-0.64968
0.805946,-1.68118,-0.66529
0.902111,-1.74559,-0.726898
0.837673,-1.64573,-0.680599
0.818785,-1.63336,-0.672944
0.803795,-1.62834,-0.668569
0.794196,-1.63408,-0.668934
0.801056,-1.67419,-0.684245
0.83242,-2.24978,-0.896779
0.799119,-2.24404,-0.890217
