x,y,z
7.27461,0.0420159,-0.75752
7.28368,-0.00262475,-0.758498
7.52582,-1.07198,-0.79328
7.52795,-1.11946,-0.794258
7.56416,-1.17233,-0.799041
6.42005,-1.86426,-0.693065
6.41611,-1.90588,-0.693935
6.35081,3.64377,-0.854427
7.08364,0.605267,-0.828532
7.10503,0.563206,-0.83071
7.11924,0.520397,-0.832041
7.1124,0.47604,-0.830831
7.13104,0.433356,-0.832767
7.1286,0.389321,-0.832162
3.04828,-3.91194,-0.566439
3.01151,-3.91405,-0.563898
2.99894,-3.89308,-0.620022
3.00657,-3.90764,-0.684297
4.03067,0.346519,-0.60351
4.06718,0.324527,-0.608997
3.09695,-3.91986,-0.754331
3.0206,-3.87182,-0.740848
2.99438,-3.88715,-0.740221
2.96389,-3.8968,-0.738497
4.03758,0.368756,-0.654154
4.02798,0.342968,-0.652132
4.05752,0.320427,-0.65685
4.00954,0.368096,-0.697732
4.00976,0.343319,-0.697372
4.00689,0.31832,-0.696472
3.9957,0.364919,-0.745017
3.99493,0.340144,-0.744441
3.994,0.315393,-0.743866
4.02425,0.292955,-0.749429
3.98855,0.364773,-0.790711
3.99364,0.340542,-0.79132
3.99664,0.316108,-0.791523
4.02096,0.293215,-0.796191
1.41983,-1.89534,-0.597228
1.3783,-1.86366,-0.583708
1.36627,-1.87131,-0.583448
1.38914,-1.85149,-0.610869
1.37718,-1.8592,-0.610598
1.36574,-1.86762,-0.610598
1.37679,-1.90718,-0.621435
0.969308,3.04505,-0.89789
1.45919,-1.92382,-0.668473
1.37945,-1.84215,-0.635216
1.36812,-1.85058,-0.635216
1.35617,-1.85816,-0.634934
1.34194,-1.86256,-0.633524
0.975153,1.93367,-0.621504
0.990051,1.93361,-0.623551
1.00807,1.93938,-0.627647
1.48525,-1.95524,-0.710143
1.3717,-1.82889,-0.658363
1.36159,-1.83881,-0.658948
1.35084,-1.84791,-0.659241
1.34004,-1.85693,-0.659534
1.54605,-2.17047,-0.774209
0.962277,1.93372,-0.646457
0.974123,1.92777,-0.646457
0.986803,1.92346,-0.647063
1.00518,1.93005,-0.651614
1.36615,-1.84792,-0.690445
0.947421,2.69012,-0.901281
0.967761,2.69498,-0.905047
0.986238,2.69434,-0.90693
0.958007,1.92735,-0.669991
0.974523,1.93076,-0.673443
0.98895,1.92981,-0.675326
0.997704,1.91781,-0.673129
1.03873,1.96706,-0.693842
1.47872,-1.94804,-0.766964
1.38469,-1.87138,-0.728049
1.40062,-1.91742,-0.743427
1.01128,2.06401,-0.746691
0.95573,1.92054,-0.694136
0.970905,1.9214,-0.696731
0.981382,1.91288,-0.695758
0.983062,1.88752,-0.688297
1.00213,1.89567,-0.693812
1.37453,-1.88329,-0.758045
0.954499,1.95022,-0.728806
0.955957,1.92323,-0.720444
0.968589,1.91901,-0.721113
0.973896,1.90045,-0.716096
0.99163,1.90614,-0.720779
1.00375,1.90086,-0.721113
1.09199,2.03752,-0.778641
1.25986,2.31637,-0.894032
1.45665,-1.89469,-0.806402
1.4205,-1.87131,-0.79202
1.38695,-1.85058,-0.778976
1.37221,-1.85451,-0.776969
1.36303,-1.86594,-0.778307
1.35431,-1.87809,-0.779979
1.36844,-1.92245,-0.795699
1.08677,2.2542,-0.87728
0.943854,1.92707,-0.746253
0.951902,1.91367,-0.74315
0.962781,1.90612,-0.742461
0.974459,1.90018,-0.742461
0.990863,1.90332,-0.746253
1.00603,1.90385,-0.749012
1.14267,2.13098,-0.846247
1.26375,2.25622,-0.907968
1.41557,-1.84213,-0.811422
1.40424,-1.85078,-0.811422
1.37596,-1.83684,-0.801078
1.36243,-1.84223,-0.799698
1.35332,-1.85358,-0.801078
1.34137,-1.86109,-0.800733
0.949128,1.9401,-0.777401
0.951858,1.91582,-0.769596
0.963596,1.90994,-0.769596
0.975723,1.90483,-0.76995
0.986098,1.89632,-0.768886
1.00164,1.89767,-0.772079
1.01592,1.89643,-0.774208
1.1745,2.16038,-0.890931
1.20806,2.18997,-0.906896
0.993675,2.05996,-0.853032
0.944494,1.92753,-0.797985
0.942627,1.89418,-0.785955
0.958008,1.89584,-0.789236
0.970472,1.89158,-0.789965
0.9812,1.88394,-0.789236
0.997959,1.88777,-0.793611
1.11332,2.07531,-0.879645
1.16295,2.13634,-0.909903
0.803646,-2.21372,-0.879645
0.781031,-2.2366,-0.885113
