x,y,z
15.7723,10.9549,-0.892187
15.7906,10.8246,-0.889336
15.793,10.6844,-0.885615
15.6669,10.3211,-0.870778
15.6722,10.1872,-0.867444
15.6528,10.0385,-0.862756
15.6643,9.91077,-0.859905
15.6791,9.78591,-0.857295
15.6368,9.62667,-0.851496
15.617,9.48285,-0.84705
15.6415,9.36683,-0.845165
15.6711,9.25443,-0.843619
15.6801,9.13045,-0.840961
15.6813,9.00273,-0.837916
15.6789,8.87387,-0.834726
15.6755,8.74537,-0.831537
15.6921,8.62881,-0.829507
15.7008,8.50857,-0.827091
15.7122,8.39042,-0.824868
15.7351,8.27897,-0.823321
15.7271,8.15193,-0.820132
15.719,8.02575,-0.816991
15.7412,7.91568,-0.815541
15.7733,7.81097,-0.814671
15.7931,7.70046,-0.813173
15.805,7.58656,-0.811288
15.7952,7.46298,-0.808292
15.7846,7.3398,-0.805295
15.7975,7.22826,-0.803604
15.8051,7.11479,-0.801671
15.8047,6.99827,-0.799351
15.7859,6.87444,-0.796113
15.7911,6.76172,-0.79418
15.7955,6.64919,-0.792247
15.7898,6.53305,-0.789831
15.7863,6.30581,-0.78553
15.7893,6.19497,-0.783693
15.7525,6.06924,-0.779827
15.7558,5.95974,-0.778087
15.764,5.85252,-0.776638
15.7677,5.74406,-0.774995
15.7584,5.6314,-0.772723
15.738,5.51544,-0.76992
15.73,5.40449,-0.767794
15.7335,5.29799,-0.766296
15.7173,5.18538,-0.763831
15.6918,5.07042,-0.760931
15.655,4.95264,-0.7575
15.6384,4.84201,-0.755132
15.6362,4.73641,-0.753537
15.6315,4.63044,-0.751846
15.6107,4.52027,-0.749381
15.5949,4.41216,-0.747207
15.5957,4.30921,-0.745902
15.5929,4.20563,-0.744452
15.5933,4.10326,-0.743196
15.6007,4.00304,-0.742326
15.5882,3.89803,-0.740489
15.5361,3.78386,-0.73672
15.5085,3.67648,-0.734207
15.4918,3.57227,-0.732274
15.4862,3.47103,-0.73092
15.4886,3.3719,-0.730002
15.4905,3.27288,-0.729084
15.4838,3.17236,-0.727779
15.4521,3.06717,-0.725266
15.4471,2.96778,-0.724106
15.4444,2.86911,-0.723092
15.4214,2.76705,-0.72111
15.3918,2.66437,-0.718839
15.3734,2.56412,-0.717147
15.3474,2.46309,-0.715118
15.3287,2.3637,-0.713475
15.3221,2.26653,-0.71246
15.2962,2.16686,-0.710527
15.2706,2.06774,-0.708642
15.2503,1.96978,-0.707047
15.2274,1.8719,-0.705356
15.2029,1.77426,-0.703616
15.1718,1.67633,-0.701586
15.148,1.57968,-0.699943
15.1316,1.48417,-0.698687
15.1225,1.38965,-0.697817
15.1128,1.29529,-0.696947
15.0966,1.20064,-0.695787
15.0618,1.10491,-0.693757
15.0235,1.00946,-0.691583
15.0035,0.915671,-0.690326
14.9689,0.821402,-0.688393
14.9248,0.727153,-0.686025
14.8921,0.633988,-0.684237
14.8777,0.541944,-0.683367
14.8598,0.45001,-0.682352
14.7864,0.356985,-0.678679
14.7523,0.265601,-0.676939
14.7357,0.174863,-0.67607
14.7145,0.0843152,-0.675006
14.6788,-0.00596123,-0.673267
14.6455,-0.0958155,-0.671672
14.5817,-0.184884,-0.668627
14.5294,-0.273398,-0.666163
14.4905,-0.361625,-0.664375
14.4561,-0.449539,-0.662828
14.4401,-0.537749,-0.6622
14.4175,-0.625521,-0.661282
14.3426,-0.71047,-0.65785
10.1444,11.902,-0.905669
10.1958,11.8146,-0.903684
10.4688,9.13919,-0.80066
10.5156,9.06696,-0.799938
9.70672,7.19587,-0.691317
9.75391,7.13853,-0.691558
9.93133,6.37175,-0.674227
10.0993,6.39237,-0.683434
10.0299,6.26262,-0.675731
8.62194,4.60631,-0.552187
10.5536,-0.715551,-0.60057
10.516,-0.97277,-0.599547
10.4913,-1.10049,-0.598824
10.5042,-1.16705,-0.600028
10.5167,-1.23381,-0.601232
3.00195,-8.73163,-0.519511
2.94194,-8.73097,-0.518307
2.88769,-8.74696,-0.518187
8.76014,3.49868,-0.650419
9.53945,3.40852,-0.701247
8.02247,-2.54561,-0.576321
8.01808,-2.59848,-0.577193
5.57642,-6.23485,-0.57254
5.50107,-6.2271,-0.568468
5.47325,-6.27276,-0.569631
3.81532,7.13168,-0.647346
3.87279,7.13353,-0.649793
3.90976,7.09741,-0.648612
3.8668,6.82007,-0.626337
4.97848,5.76721,-0.607606
5.0864,5.14549,-0.575122
6.5261,4.35717,-0.626928
7.93207,3.51254,-0.697042
8.13773,3.42587,-0.71012
8.19451,3.39073,-0.713411
6.63923,-0.165343,-0.524836
6.60721,-0.205117,-0.52222
3.18716,7.68056,-0.773237
5.10278,5.69246,-0.707817
5.6072,4.04718,-0.636671
7.14491,3.32016,-0.730627
7.24117,3.31104,-0.73878
8.37049,3.22279,-0.837007
6.58369,-0.166081,-0.604544
6.59449,-0.206847,-0.605708
4.69777,-3.31349,-0.522915
2.51929,5.87134,-0.660674
2.55567,5.85668,-0.660783
3.47509,5.40978,-0.665131
3.45235,5.30255,-0.653935
3.80742,5.26368,-0.672413
3.84141,5.24263,-0.672739
3.83628,4.85053,-0.638283
3.85851,4.81759,-0.636979
3.87861,4.78225,-0.635349
4.07011,4.54323,-0.629045
4.04381,4.45853,-0.62024
4.05294,4.41387,-0.617306
4.08942,4.39911,-0.618827
6.00882,3.44997,-0.719695
6.58777,-0.164059,-0.68263
6.58664,-0.204477,-0.68263
6.60414,-0.245591,-0.684696
4.69332,-3.30784,-0.589915
1.69976,5.24053,-0.633475
2.6867,5.01795,-0.655739
3.03183,5.05031,-0.67994
5.65432,3.24402,-0.756535
5.89662,3.24029,-0.782067
6.16787,3.24304,-0.811349
4.67138,-3.25214,-0.655739
4.68703,-3.30591,-0.661064
4.68201,-3.34557,-0.663363
1.70435,5.15625,-0.689198
1.74293,5.16635,-0.692119
1.78041,5.17243,-0.694509
1.80324,5.13616,-0.690924
2.33705,5.10006,-0.71323
2.93852,4.57635,-0.69026
3.65662,4.23758,-0.711504
3.60299,4.12401,-0.695305
3.57897,4.04615,-0.685347
3.67084,3.90198,-0.679372
5.36588,3.21489,-0.799667
6.01897,3.2158,-0.87588
1.85906,4.47879,-0.672403
3.11273,3.88339,-0.691114
3.13339,3.86038,-0.690389
3.4385,3.98037,-0.732597
4.21841,3.28721,-0.745506
1.69513,4.47392,-0.72078
2.27639,3.79662,-0.664026
4.01801,3.21472,-0.778162
4.03379,3.18694,-0.777378
4.80447,3.16659,-0.874738
4.84119,3.14836,-0.87803
2.16253,3.75517,-0.701836
2.18801,3.74608,-0.702679
2.22753,3.76058,-0.708239
2.27643,3.78994,-0.716832
2.31707,3.80453,-0.72256
3.56273,3.18358,-0.777825
3.61249,3.18841,-0.784733
3.63272,3.16684,-0.784901
3.81175,3.16171,-0.807648
3.85929,3.16138,-0.813882
3.90313,3.15748,-0.819273
3.95092,3.15625,-0.825507
4.0089,3.16248,-0.833932
4.42326,3.10933,-0.885321
2.1531,3.6901,-0.742733
3.27809,3.15641,-0.793674
3.31094,3.14911,-0.797094
3.35028,3.14759,-0.802134
3.51011,3.13917,-0.822655
3.54479,3.13125,-0.826435
3.59062,3.13272,-0.832915
2.80118,3.20122,-0.792209
2.88272,3.17455,-0.798923
2.90745,3.16259,-0.800458
2.94084,3.15978,-0.804486
3.24865,3.12536,-0.841895
3.28483,3.1216,-0.846499
3.36534,3.12043,-0.857817
3.40179,3.11564,-0.862421
3.45795,3.12829,-0.872205
3.63675,3.09261,-0.893882
3.65341,3.06835,-0.893307
2.43839,3.15887,-0.787667
2.45169,3.13614,-0.785637
2.47575,3.12717,-0.787261
2.50041,3.1188,-0.789087
2.82255,3.10894,-0.830897
2.85748,3.10886,-0.835768
2.88784,3.10345,-0.839218
2.92093,3.10064,-0.84348
2.95815,3.10179,-0.84896
2.99345,3.10049,-0.853831
2.72684,1.60876,-0.616776
2.73751,1.59249,-0.616979
2.70476,1.55131,-0.606831
2.15246,3.13193,-0.797282
2.93326,3.07613,-0.896432
2.95886,3.0651,-0.898583
2.98785,3.05737,-0.901809
3.01754,3.05009,-0.90525
2.69307,1.61098,-0.65146
2.70543,1.59592,-0.652106
2.71432,1.5788,-0.651891
2.71719,1.55822,-0.65017
1.82549,3.12748,-0.800184
1.84613,3.11873,-0.800862
2.69015,1.61009,-0.687424
2.69998,1.59355,-0.687424
2.71475,1.57989,-0.68878
2.7244,1.56321,-0.68878
1.46956,3.1004,-0.800166
1.48561,3.08519,-0.798501
1.5075,3.08213,-0.800166
1.52638,3.07282,-0.800166
2.24399,3.05962,-0.889124
2.2743,3.06139,-0.893881
2.30355,3.06135,-0.898162
2.76663,1.67816,-0.752357
2.67687,1.60129,-0.723814
2.69501,1.58977,-0.726193
2.71059,1.57662,-0.727858
2.72106,1.56044,-0.728096
2.97235,1.68052,-0.796122
2.03746,-1.43788,-0.570635
2.05547,-1.46955,-0.578722
2.04799,-1.48327,-0.579198
2.73181,1.65851,-0.780317
2.68376,1.6069,-0.762909
2.6894,1.58794,-0.761665
2.70495,1.57482,-0.763406
2.71876,1.5606,-0.76465
2.71817,1.53817,-0.761665
2.06742,-1.45738,-0.609218
2.06317,-1.47341,-0.610711
2.05095,-1.48377,-0.609716
2.06915,-1.51637,-0.61842
1.65622,3.04476,-0.892847
1.6786,3.04131,-0.894927
2.72631,1.65239,-0.817967
2.67342,1.59796,-0.798207
2.69233,1.58692,-0.801067
2.6945,1.566,-0.798727
2.70322,1.54896,-0.798467
2.83624,1.6022,-0.836687
2.06849,-1.46084,-0.641428
2.05242,-1.46845,-0.639088
2.05119,-1.48668,-0.641688
2.04047,-1.49809,-0.641168
2.66505,1.59507,-0.833579
2.67147,1.57673,-0.832495
2.68276,1.56128,-0.833037
2.68979,1.54335,-0.832224
2.08987,-1.47375,-0.679145
2.04868,-1.4636,-0.668036
2.04278,-1.4784,-0.66912
2.13225,-1.5632,-0.703529
2.25244,-1.67269,-0.749046
2.349,-1.63786,-0.800373
2.04854,-1.46621,-0.699193
2.03096,-1.47256,-0.696093
2.01724,-1.48159,-0.694402
2.14904,-1.59868,-0.745978
2.1275,-1.50085,-0.755486
2.07624,-1.48384,-0.739689
2.0578,-1.48982,-0.736179
2.19371,-1.50976,-0.806635
2.13984,-1.49214,-0.789343
2.06525,-1.45909,-0.76386
2.03223,-1.45455,-0.754456
2.03021,-1.47202,-0.757186
2.03497,-1.4946,-0.762647
2.08389,-1.55026,-0.785703
2.06659,-1.44002,-0.791128
2.05306,-1.44938,-0.789245
2.04181,-1.4603,-0.788304
2.03127,-1.47168,-0.787676
2.0245,-1.4858,-0.788618
2.03363,-1.5118,-0.796149
2.00647,-1.47369,-0.812222
0.830219,-2.16205,-0.864334
